"die Klimaanlage","air conditioning","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Kommode","dresser","die Kommoden","","f","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Kühlschrank","refrigerator","","noun","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Lampe","lamp","die Lampen","n","f","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Leder","leather","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Mauer","wall","die Mauern","n","f","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Mikrowelle","microwave","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Möbel","(piece of) furniture","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Pflanze","plant","die Pflanzen","noun","feminine","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Poster","poster","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Radio","radio","die Radios","n","n","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Rasen","lawn","die Rasen","n","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Regal","shelf","die Regale","noun","n","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Schublade","drawer","","noun","","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Sessel","armchair","die Sessel","n","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Sofa","sofa","die Sofas","noun","neuter","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Spiegel","mirror","die Spiegel","n","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Spülmaschine","dishwasher","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Stereoanlage","the stereo","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Stuhl","chair","die Stühle","noun","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Telefon","phone","die Telefone","n","n","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Teppich","carpet","die Teppiche","n","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Tisch","table","die Tische","noun","masculine","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Tür","door","die Türen","n","f","AQA_German_GCSE_Vocab_List::39_Indoors"
"das Videogerät","video machine","video machine","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Vorhänge","drapes","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Wand","the wall","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Waschmaschine","washing machine","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"der Wecker","alarm","die Wecker","n","m","AQA_German_GCSE_Vocab_List::39_Indoors"
"die Zentralheizung","central heating","","","","AQA_German_GCSE_Vocab_List::39_Indoors"
"abwechslungsreich","varied","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"altmodisch","old-fashioned","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"amüsant","amusing","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"bequem","comfortable","","adj; adv","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"breit","broad","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"eng","tight","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"enorm","enormous","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"flach","flat","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"gemütlich","cosy, cosily","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"geräumig","roomy","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"hoch","high","","adj; adv","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"modern","fashionable, modern","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"neu","new","","adjective, adverb","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"ruhig","quiet, peaceful","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"schmal","narrow","","adj","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"weit","far","","adjective;  adverb","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"wichtig","important","","","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"zentral","central","","adj","","AQA_German_GCSE_Vocab_List::40_Descriptions"
"aufwachen","to wake up","I wake up","","","AQA_German_GCSE_Vocab_List::41_Routine"
"aufstehen","to get up","","I get up","","AQA_German_GCSE_Vocab_List::41_Routine"
"(sich) waschen","to wash (oneself)","","","","AQA_German_GCSE_Vocab_List::41_Routine"
"(sich) duschen","to shower (oneself)","I have a shower","","","AQA_German_GCSE_Vocab_List::41_Routine"
"(sich) anziehen","to dress (oneself)","I get dressed","","","AQA_German_GCSE_Vocab_List::41_Routine"
"die Zähne putzen","to clean your teeth","","","","AQA_German_GCSE_Vocab_List::41_Routine"
"umziehen","to move/change location","I get changed","","","AQA_German_GCSE_Vocab_List::41_Routine"
"(sich) entspannen","to relax","I relax","","","AQA_German_GCSE_Vocab_List::41_Routine"
"(sich) ausziehen","to undress (oneself)","I get undressed","","","AQA_German_GCSE_Vocab_List::41_Routine"
"einschlafen","to go to sleep","I go to sleep","","","AQA_German_GCSE_Vocab_List::41_Routine"
"ausschlafen","to sleep in","I have a lie-in","","","AQA_German_GCSE_Vocab_List::41_Routine"
"das Abendessen","dinner","","","","AQA_German_GCSE_Vocab_List::42_General"
"essen","to eat","","","","AQA_German_GCSE_Vocab_List::42_General"
"das Frühstück","breakfast","die Früstücke","noun","neuter","AQA_German_GCSE_Vocab_List::42_General"
"frühstücken","to have breakfast","","v","","AQA_German_GCSE_Vocab_List::42_General"
"die Hausaufgaben","homework (pl)","","","","AQA_German_GCSE_Vocab_List::42_General"
"die Kantine","canteen, dining hall","","","","AQA_German_GCSE_Vocab_List::42_General"
"die Kleidung","clothes","die Kleidungen","noun","feminine","AQA_German_GCSE_Vocab_List::42_General"
"kochen","to cook","","verb","","AQA_German_GCSE_Vocab_List::42_General"
"das Mittagessen","lunch","","noun","","AQA_German_GCSE_Vocab_List::42_General"
"der Schultag","school day","","","Male","AQA_German_GCSE_Vocab_List::42_General"
"trinken","to drink","trank; hat getrunken","verb","","AQA_German_GCSE_Vocab_List::42_General"
"verlassen","to leave","verließ; hat verlassen","verb; adjective","","AQA_German_GCSE_Vocab_List::42_General"
"die Hausarbeit","housework","","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"im Haushalt helfen","to help with the housework","to help with","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"abspülen","to wash up","","v","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"abtrocknen","to dry (up)","","v","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"abwaschen","to wash","","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"aufräumen","clear up","","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"das Bett machen","make the bed","","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"bügeln","to iron","","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"den Tisch decken","to set the table","","v","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"einkaufen","to shop","","verb","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"im Garten arbeiten","to garden","","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"mit dem Hund spazieren","to walk the dog","to walk the dog","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"die Katze füttern","to feed the cat","to feed the cat","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"kochen","to cook","","verb","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"putzen","to clean","","v","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"staubsaugen","to vacuum","","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"die Wäsche waschen","to do the washing","","","","AQA_German_GCSE_Vocab_List::43_Chores_at_Home"
"die Achterbahn","roller coaster","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"der Baum","tree","die Bäume","n","m","AQA_German_GCSE_Vocab_List::44_Celebrations"
"besuchen","to visit","besucht; hat besucht","v","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"beten","to pray","betete; hat gebetet","v","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"erlauben","to allow","erlaubte; hat erlaubt","v","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"der Fasching","carnival; Mardi Gras","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"fasten","to fast","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"feiern","to celebrate","","verb","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"der Feiertag","public holiday","die Feiertage","n","m","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Fest","celebration","die Feste","noun","neuter","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Feuerwerk","firework","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"die Gans","goose","die Gänse","n","f","AQA_German_GCSE_Vocab_List::44_Celebrations"
"der Geburtstag","birthday","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Geschenk","gift","die Geschenke","n","n","AQA_German_GCSE_Vocab_List::44_Celebrations"
"der Heiligabend","Christmas Eve","die Heiligabende","n","m","AQA_German_GCSE_Vocab_List::44_Celebrations"
"heutzutage","nowadays","","adv","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"die Hochzeit","wedding","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Kostüm","suit (for women), costume","die Kostüme","n","n","AQA_German_GCSE_Vocab_List::44_Celebrations"
"mitmachen","to participate","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Oktoberfest","Oktoberfest","","n","n","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Ostern","Easter","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"die Pute","turkey","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"der Rhein","the Rhine","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Riesenrad","ferris wheel","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"der Sekt","champagne","die Sekte","m","n","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Silvester","New Year's Eve","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"stattfinden","to take place","fand statt; hat stattgefunden","v","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"suchen","to search","suchte; hat gesucht","v","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"die Tradition","tradition","","tradition","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"typisch","typical","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"der Umzug","move; parade","","noun","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"verkleidet","dressed-up, disguised","","","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"das Weihnachten","Christmas","","noun","","AQA_German_GCSE_Vocab_List::44_Celebrations"
"die Abgase","fumes","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"das Altpapier","used paper","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"abschalten","to turn off","","v","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"bauen","to build","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"benutzen","to use, consult","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Dose","can","die Dosen","n","f","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"eigentlich","actually","","adverb","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Energie","energy","die Energien","noun","feminine","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Energiesparlampe","economy bulb","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"das Ergebnis","the result","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"fallen lassen","to drop","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"FCKWs","CFCs","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Flasche","bottle","die Flaschen","n","f","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Gefahr","danger","die Gefahren","n","f","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"hassen","to hate","","v","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Hauptverkehrszeit","rush hour","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Heizung","heating","die Heizungen","noun","feminine","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"herunterdrehen","to turn down","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"in letzter Zeit","recently","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"der Kaugummi","chewing gum","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"der Lärm","noise","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"der Lastwagen","the truck","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"leer","empty","","adj","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"lösen","to remove, solve","","v","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Luft","air","die Lüfte","n","f","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"der Müll","refuse, rubbish","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"der Nachbar","neighbour","die Nachbarn","noun","masculin","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Nachteile","disadvantages","","pl n","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"neulich","recently","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"obdachlos","homeless","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"öffentlich","public, publicly, in public","","adj","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"öffentliche Verkehrsmittel","public transport","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"das Plastik","plastic","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"das Problem","problem","die Probleme","n","n","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"recyceln","to recycle","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"das Recycling","recycling, recycling container","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"schützen","to protect","","verb","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Solarenergie","Solar energy","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"sparen","to save (money)","","verb","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Spraydose","aerosol (can)","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"der Stau","accumulation, pile-up; traffic jam","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"stecken","put, stick","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"trennen","to separate, to detach","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Tüte","bag","die Tüten","n","f","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"überall","everywhere","","adv","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"überbevölkert","overpopulated","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Umfrage","The survey","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Umwelt","the environment","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"umweltfeindlich","environmentally unfriendly","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"umweltfreundlich","eco-friendly","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"der Umweltschutz","environmental protection","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"unterstützen","to support","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"verbessern","to improve","","v","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"verderben","to spoil","verdarb; hat verdorben","v","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"der Verkehr","1. traffic, 2. contact, intercourse","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"verschwenden","to waste","","","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Vorteile","advantages","","advantages","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"wegwerfen","to throw away","","verb","","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"die Welt","world","die Welten","noun","f","AQA_German_GCSE_Vocab_List::45_The_Enviroment"
"ärgern","to annoy","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Atomkraftwerk","nuclear power plant","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"aussterben","to die out","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"bald","soon","[bald̥] [balt]","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"der Bauer","farmer","die Bauern","noun","m","AQA_German_GCSE_Vocab_List::46_Pollution"
"bedrohen","to threaten","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Benzin","the gas (petrol)","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"der Biomüll","compost","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"bleifrei","unleaded","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Düngemittel","fertilizer","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"der Gebrauch","use (noun)","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"genauso","in almost the same manner, just as well","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"der Hautkrebs","skin cancer","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Insektizid","insecticide","insecticide","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"die Kohle","coal","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Kohlendioxid","carbon dioxide","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Kohlenmonoxid","carbon monoxide","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"der Lärm","noise","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"die Luft","air","die Lüfte","n","f","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Naturschutzgebiet","conservation area","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Öl","oil","die Öle","n","n","AQA_German_GCSE_Vocab_List::46_Pollution"
"organisch","organic","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Ozonloch","hole in the ozone layer","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"die Ozonschicht","ozone layer","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Pestizid","pesticide","","pesticide","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Plakat","poster","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"die Quelle","source","die Quellen","noun","feminine","AQA_German_GCSE_Vocab_List::46_Pollution"
"retten","to save","","verb","","AQA_German_GCSE_Vocab_List::46_Pollution"
"saurer Regen","acid rain (no article!)","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"schaden","to damage","","v","","AQA_German_GCSE_Vocab_List::46_Pollution"
"schlimm","bad","","adj","","AQA_German_GCSE_Vocab_List::46_Pollution"
"schuld an etw sein","to be guilty of","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"sicher","sure","","adjective","","AQA_German_GCSE_Vocab_List::46_Pollution"
"der Sonnenbrand","sunburn","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"spät","late","","adj;  adv","","AQA_German_GCSE_Vocab_List::46_Pollution"
"der Strahl","beam, ray","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Thema","theme","die Themen","n","n","AQA_German_GCSE_Vocab_List::46_Pollution"
"das Tier","animal","die Tiere","n","n","AQA_German_GCSE_Vocab_List::46_Pollution"
"verpesten","to pollute","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"die Verschmutzung","pollution","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"verursachen","to cause","","verb","","AQA_German_GCSE_Vocab_List::46_Pollution"
"verwenden","to use (v...)","","Verb","","AQA_German_GCSE_Vocab_List::46_Pollution"
"wahrscheinlich","probably","","","","AQA_German_GCSE_Vocab_List::46_Pollution"
"der Abfall","rubbish","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"der Abfalleimer","trash can","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"ändern","to change","änderte; hat geändert","v","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"anfangen","to start; to begin; to commence","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"die Arbeitslosigkeit","unemployment","no plural","noun","f","AQA_German_GCSE_Vocab_List::47_Global/Local"
"aufstellen","to deploy","","verb","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"bauen","to build","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"der Becher","beaker, tumbler, cup","","noun","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"beschließen","to conclude","beschloss, hat beschlossen","verb","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"dafür","1. for that, 2. in favour of","","adv","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"dagegen","on the other hand","","adv","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"draußen","outside","","prep","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"einführen","to bring in, import","","verb","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"die Einwegflasche","one-way bottle","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"enttäuschend","disappointing","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"genug","enough","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"hoffen auf","to hope for","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"die Idee","idea","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"der Kunde","customer","die Kunden","noun","m","AQA_German_GCSE_Vocab_List::47_Global/Local"
"niemand","no one","","pron","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"organisieren","to organize","organisierte, organisiert","verb","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"der Parkplatz","parking area","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"pflanzen","to plant","pflanzte; hat gepflanzt","v","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"der Preis","price; prize","","n","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"der Radweg","cycle path","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"reinigen","to purify","reinigte; hat gereinigt","v","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"sorgen für","to look after, take care of","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"der Stau","accumulation, pile-up; traffic jam","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"umweltbewusst","conscious of the environment","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"die Verantwortung","responsibility","die Verantwortungen","noun","feminine","AQA_German_GCSE_Vocab_List::47_Global/Local"
"vergessen","to forget","vergaß; hat vergessen","verb","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"die Verpackung","packaging","die Verpackungen","n","f","AQA_German_GCSE_Vocab_List::47_Global/Local"
"verschieden","different","","adj","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"verschwenden","to waste","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"werden","to become","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"zumachen","to close","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"leben","to live (to be alive)","","","","AQA_German_GCSE_Vocab_List::47_Global/Local"
"die AG","a club","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"allerlei","all kinds of, all sorts of","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"das Arbeitspraktikum","Work Experience","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"der Austausch","exchange","","n.","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"benutzen","to use, consult","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"das Experiment","experiment","experiment","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"das Fach","school subject, division, case","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"ganz","completely","","adverb; adjective","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Gesamtschule","comprehensive school","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"gründen","to found","gründete, gegründet","verb","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Grundschule","primary school","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"das Gymnasium","grammar school","die Gymnasien","noun","n","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"das Internat","Boarding school","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Klassenarbeit","test (pl. +en)","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Klassenfahrt","educational trip (pl. +en)","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"der Klub","Club","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"der Lehrer (die -in)","teacher","teacher (m/f)","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"lernen","to learn","lernte; hat gelernt","v","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Mittagspause","Lunch break","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Note","the grade","die Noten","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Oberschule","6th form college","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Oberstufe","the 6th form","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"in Ordnung","in order","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Pause","pause","die Pausen","n","f","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"das Pflichtfach","compulsory subject","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"plaudern","to chat","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Realschule","high school","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"schon","already","","adverb","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"schreiben","to write","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"der Schuldirektor","headmaster","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Schule","school","die Schulen","noun","feminine","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
