"die See","sea","noun","no plural","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der See","lake","noun","die Seen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Ferienziel","holiday destination","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Küste","coast","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Sandstrand","sandy beach","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Dichter","poet","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"ausrufen","to call, exclaim","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"bewohnbar","habitable","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Krämer","small general shopkeeper, grocer","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"zusammenwachsen","to grow close, heal","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"voraussetzen","to presuppose, demand","verb","setzte voraus; hat vorausgesetzt","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"abweichen","to deviate, differ","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"eigenständig","independent, original","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Solidaritätszuschlag","solidarity surcharge on income tax","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Weltall","universe, cosmos","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vorspringen","prominent, forward","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Abbauen","dismantle, break","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"umgeben","to surround","verb","umgab; hat umgeben","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"skizzieren","to sketch, outline","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"grell","dazzling, garish","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"gedämpft","muted, subdued","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vorn","at the front","adverb","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"abhauen","to clear off","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Besserwisser","know-it-all","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"erwidern","to reply, retort","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Hubschrauber","helicopter","noun","die Hubschrauber","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"zusätzlich","(in) addition","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Stiftung","foundation","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Fonds","fund","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Sanierung","renovation, restoration","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"erhalten","to get, receive","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"gefallen","to be pleasing","verb","gefiel; hat gefallen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"das Visum","visa","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"beantragen","to apply/ask for, demand","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"entscheiden","to decide, determine","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"beschließen","to conclude, decide","verb","beschloss; hat beschlossen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"aufmachen","to open up","verb","machte auf; hat aufgemacht","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"eröffnen","to open, inaugurate","verb","eröffnete; hat geöffnet","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Ostblock","eastern block","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"empfangen","to receive sb.","verb","empfing; hat empfangen","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"empfinden","to feel","verb","empfand; hat empfunden","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vorhersehbar","forseeable, predictable","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"entstehen","to come into being, arise, develop, originate","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Heiterkeit","happiness, cheerfulness","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"erschrecken","to scare","verb","erschreckte; hat erschreckt","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Neigung","leaning, tendency, inclination","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"ausüben","to practise","verb","übte aus; hat ausgeübt","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Ausübung","practice","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Schlange","line, queue","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vertrauen","to trust","verb","vertraute; hat vertraut","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vertraut","close, familiar","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"durchaus","really, thoroughly","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"heben","to lift","verb","hob; hat gehoben","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"erwähnen","to mention","verb","erwähnte; hat erwähnt","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Abstand","distance, gap","noun","die Abstände","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Anschluss","connection (TV, internet)","noun","die Anschlüsse","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"äußern","to say, express","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"loben","to praise","verb","lobte; hat gelobt","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"erforderlich","necessary, required","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"erhalten","to receive, maintain","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vorherig","previous, former","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"der Bertrag","amount, sum","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"die Bilanz","balance","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"wiedervereint","reunited","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"not everybody","nicht jeder","","","German_Vocabulary_Boosters::18_Die_Wiedervereinigung"
"vertauschen","to exchange, mix, reverse","","","German_Vocabulary_Boosters::19_Rassismus"
"herablassend","condescendingly","","","German_Vocabulary_Boosters::19_Rassismus"
"feindselig","hostile","","","German_Vocabulary_Boosters::19_Rassismus"
"anherrschen","to bark at","","","German_Vocabulary_Boosters::19_Rassismus"
"aufpassen","to pay attention","","","German_Vocabulary_Boosters::19_Rassismus"
"gefälligst","kindly","","","German_Vocabulary_Boosters::19_Rassismus"
"das Kaugummi","chewing gum","","","German_Vocabulary_Boosters::19_Rassismus"
"mittlerweile","in the meantime","","","German_Vocabulary_Boosters::19_Rassismus"
"das Unternehmen","undertaking, enterprise","noun","die Unternehmen","German_Vocabulary_Boosters::19_Rassismus"
"der Ansatz(""e)","approach, attempt","","","German_Vocabulary_Boosters::19_Rassismus"
"zuletzt","in the end, last","","","German_Vocabulary_Boosters::19_Rassismus"
"die Annahme","acceptance, assumption","","","German_Vocabulary_Boosters::19_Rassismus"
"ausgehen","to come from, go out","verb","ging aus; ist ausgegangen","German_Vocabulary_Boosters::19_Rassismus"
"verlernen","to forget, unlearn","","","German_Vocabulary_Boosters::19_Rassismus"
"die Voraussetzung","prerequisite, condition","","","German_Vocabulary_Boosters::19_Rassismus"
"vermeintlich","supposedly","","","German_Vocabulary_Boosters::19_Rassismus"
"erschreckend","alarming, frightening","","","German_Vocabulary_Boosters::19_Rassismus"
"die Verwaltung","administration","noun","die Verwaltungen","German_Vocabulary_Boosters::19_Rassismus"
"greifen","to grasp, take effect","verb","griff, hat gegriffen","German_Vocabulary_Boosters::19_Rassismus"
"sich wehren","to fight back, defend o.s.","verb","wehrte sich; hat sich gewehrt","German_Vocabulary_Boosters::19_Rassismus"
"herunterputzen","to give sb an earful","","","German_Vocabulary_Boosters::19_Rassismus"
"ausspielen","to play (off)","","","German_Vocabulary_Boosters::19_Rassismus"
"schwänzen","to skip school","verb","schwänzte; hat geschwänzt","German_Vocabulary_Boosters::19_Rassismus"
"auf (+acc) etw hinauslaufen","to amount to sth","","","German_Vocabulary_Boosters::19_Rassismus"
"das Machtungleichgewicht","power imbalance, inequality","","","German_Vocabulary_Boosters::19_Rassismus"
"sich verhalten","to behave, react","verb","verhielt sich; hat sich verhalten","German_Vocabulary_Boosters::19_Rassismus"
"vermitteln","to arrange, convey","verb","vermittelte; hat vermittelt","German_Vocabulary_Boosters::19_Rassismus"
"vorhalten","to reproach","","","German_Vocabulary_Boosters::19_Rassismus"
"der Verstoß","offence, violation","","","German_Vocabulary_Boosters::19_Rassismus"
"sich beklagen","to complain","","","German_Vocabulary_Boosters::19_Rassismus"
"bescheuert","stupid, dumb","","","German_Vocabulary_Boosters::19_Rassismus"
"der Peiniger","torturer, tormentor","","","German_Vocabulary_Boosters::19_Rassismus"
"erneuern","to renew, reiterate","","","German_Vocabulary_Boosters::19_Rassismus"
"die Minderwertigkeit","inferiority","","","German_Vocabulary_Boosters::19_Rassismus"
"verheeren","to devastate","","","German_Vocabulary_Boosters::19_Rassismus"
"schwer fallen","to be difficult/hard","","","German_Vocabulary_Boosters::19_Rassismus"
"das Vorwärtskommen","progress, success","","","German_Vocabulary_Boosters::19_Rassismus"
"der Abstieg","descent, downfall","","","German_Vocabulary_Boosters::19_Rassismus"
"der/die Heranwachsende","adolescent","","","German_Vocabulary_Boosters::19_Rassismus"
"perfid","perfidious, deceitful","","","German_Vocabulary_Boosters::19_Rassismus"
"abkriegen","to bear","","","German_Vocabulary_Boosters::19_Rassismus"
"gehetzt","harassed","","","German_Vocabulary_Boosters::19_Rassismus"
"abwerten","to devalue","","","German_Vocabulary_Boosters::19_Rassismus"
"mitschwingen","to resonate to, conjure up","","","German_Vocabulary_Boosters::19_Rassismus"
"zuschauen","to watch, look on","","","German_Vocabulary_Boosters::19_Rassismus"
"schweigen","to be silent","verb","schwieg; hat geschwiegen","German_Vocabulary_Boosters::19_Rassismus"
"sich äußern","to show, manifest itself","","","German_Vocabulary_Boosters::19_Rassismus"
"der/die Studierende","student","","","German_Vocabulary_Boosters::19_Rassismus"
"knapp","scarce","adjective","","German_Vocabulary_Boosters::19_Rassismus"
"Gewalt anwenden","to use violence","","","German_Vocabulary_Boosters::19_Rassismus"
"erobern","to conquer","","","German_Vocabulary_Boosters::19_Rassismus"
"Schritt halten","to keep up","","","German_Vocabulary_Boosters::19_Rassismus"
"das Muster","model","","","German_Vocabulary_Boosters::19_Rassismus"
"pachten","to lease","verb","pachtete; hat gepachtet","German_Vocabulary_Boosters::19_Rassismus"
"die Trinkwasseranlagen","water works","","","German_Vocabulary_Boosters::19_Rassismus"
"erleiden","to suffer, incur","","","German_Vocabulary_Boosters::19_Rassismus"
"der Aufstand","uprising","","","German_Vocabulary_Boosters::19_Rassismus"
"die Brauerei","brewery","","","German_Vocabulary_Boosters::19_Rassismus"
"der Siedler","settler","","","German_Vocabulary_Boosters::19_Rassismus"
"niederschlagen","to quell, beat down, suppress","","","German_Vocabulary_Boosters::19_Rassismus"
"auf keinen Fall!","on no account, absolutely not!","expression","","German_Vocabulary_Boosters::19_Rassismus"
"die Sklavenarbeit","slave labour","","","German_Vocabulary_Boosters::19_Rassismus"
"ereignen","to occur, happen","","","German_Vocabulary_Boosters::19_Rassismus"
"üblich","common, normal","","","German_Vocabulary_Boosters::19_Rassismus"
"ebenfalls","likewise, just as","adverb","","German_Vocabulary_Boosters::19_Rassismus"
"das Reichtum","wealth","","","German_Vocabulary_Boosters::19_Rassismus"
"vermehren","to multiply, increase","verb","vermehrte; hat vermehrt","German_Vocabulary_Boosters::19_Rassismus"
"sich kümmern (um)","to take care of","verb","kümmerte sich; hat sich gekümmert","German_Vocabulary_Boosters::19_Rassismus"
"verwurzelt sein","to be rooted","","","German_Vocabulary_Boosters::19_Rassismus"
"betrachten","to look at, view sth, regard","verb","betrachtete; hat betrachtet","German_Vocabulary_Boosters::19_Rassismus"
"oberflächlich","superficial(ly)","","","German_Vocabulary_Boosters::19_Rassismus"
"angesichts","in view of","preposition","","German_Vocabulary_Boosters::19_Rassismus"
"weltoffen","liberal-minded, cosmopolitan","","","German_Vocabulary_Boosters::19_Rassismus"
"ein Stück vom Kuchen abbekommen","to get a slice of the profits","","","German_Vocabulary_Boosters::19_Rassismus"
"der Freibrief","license","","","German_Vocabulary_Boosters::19_Rassismus"
"der Impstoff","vaccine, serum","","","German_Vocabulary_Boosters::19_Rassismus"
"der Naturschatz","natural resource","","","German_Vocabulary_Boosters::19_Rassismus"
"der Farbstoff","dye","","","German_Vocabulary_Boosters::19_Rassismus"
"abschaffen","to abolish","","","German_Vocabulary_Boosters::19_Rassismus"
"die Infrastruktur","infrastructure","","","German_Vocabulary_Boosters::19_Rassismus"
"das Verbrechen","crime","noun","die Verbrechen","German_Vocabulary_Boosters::19_Rassismus"
"das ist kein Argument","that is no excuse/defense","","","German_Vocabulary_Boosters::19_Rassismus"
"das Denken","thinking, mind","","","German_Vocabulary_Boosters::19_Rassismus"
"erkunden","to establish, ascertain","","","German_Vocabulary_Boosters::19_Rassismus"
"beherrschen","to control, rule","verb","beherrschte; hat beherrscht","German_Vocabulary_Boosters::19_Rassismus"
"der Rohstoff","raw material","","","German_Vocabulary_Boosters::19_Rassismus"
"der Kolonialherr","colonial master/ruler","","","German_Vocabulary_Boosters::19_Rassismus"
"aufbauen","to build/set up","","","German_Vocabulary_Boosters::19_Rassismus"
"die Rasse","race","","","German_Vocabulary_Boosters::19_Rassismus"
"unterlegen","to put underneath","","","German_Vocabulary_Boosters::19_Rassismus"
"einmarschieren in (+acc)","to march into","","","German_Vocabulary_Boosters::19_Rassismus"
"der Einmarsch","entry, invasion","","","German_Vocabulary_Boosters::19_Rassismus"
"erklärt","professed, acknowledged","","","German_Vocabulary_Boosters::19_Rassismus"
"verschonen","to spare","verb","verschonte; hat verschont","German_Vocabulary_Boosters::19_Rassismus"
"begehen","to commit, perpetrate","","","German_Vocabulary_Boosters::19_Rassismus"
"zuspitzen","to sharpen, intensify","","","German_Vocabulary_Boosters::19_Rassismus"
"der/die Anhänger","fan","","","German_Vocabulary_Boosters::19_Rassismus"
"sich widersetzen (+dat)","to oppose","","","German_Vocabulary_Boosters::19_Rassismus"
"handeln","to deal, act","verb","handelte; hat gehandelt","German_Vocabulary_Boosters::19_Rassismus"
"Wir sind verpflichtet","we are duty-bound","","","German_Vocabulary_Boosters::19_Rassismus"
"lebenswertig","vital","","","German_Vocabulary_Boosters::19_Rassismus"
"Jeder ist gezwungen","We are all compelled","","","German_Vocabulary_Boosters::19_Rassismus"
"Wir dürfen nicht zögern","We cannot hesitate","","","German_Vocabulary_Boosters::19_Rassismus"
"Es ist von großer Bedeutung","it is of great importance","","","German_Vocabulary_Boosters::19_Rassismus"
"Wir haben keine Zeit zu verlieren","we have no time to lose","","","German_Vocabulary_Boosters::19_Rassismus"
"Jeder muss seine Rolle spielen","everyone must play their part","","","German_Vocabulary_Boosters::19_Rassismus"
"Das ist absolut notwendig","it is abosutely necessary","","","German_Vocabulary_Boosters::19_Rassismus"
"ausmerzen","to stamp out","","","German_Vocabulary_Boosters::19_Rassismus"
"der Rassenhass","racial hatred","","","German_Vocabulary_Boosters::19_Rassismus"
"beispielhaft","exemplary","","","German_Vocabulary_Boosters::19_Rassismus"
"das Flugblatt","leaflet","","","German_Vocabulary_Boosters::19_Rassismus"
"sich beschäftigen mit","to busy, deal, occupy oneself with","","","German_Vocabulary_Boosters::19_Rassismus"
"weitermachen","to continue","","","German_Vocabulary_Boosters::19_Rassismus"
"verbreiten","to spread","verb","verbreitete; hat verbreitet","German_Vocabulary_Boosters::19_Rassismus"
"leiten","to lead, run, manage","","","German_Vocabulary_Boosters::19_Rassismus"
"aufladen","to charge, boost","","","German_Vocabulary_Boosters::19_Rassismus"
"der Verdacht","suspicion","noun","die Verdächte","German_Vocabulary_Boosters::19_Rassismus"
"verdächtig","suspicious(ly), unbelievably","","","German_Vocabulary_Boosters::19_Rassismus"
"das Kindergeschrei","screams of children (plr)","","","German_Vocabulary_Boosters::19_Rassismus"
"der Duft(""e)","scent, smell, aroma","","","German_Vocabulary_Boosters::19_Rassismus"
"duften","to smell","verb","duftete; hat geduftet","German_Vocabulary_Boosters::19_Rassismus"
"die Zuschreibung","attribution","","","German_Vocabulary_Boosters::19_Rassismus"
"anhand","on the basis of","preposition","","German_Vocabulary_Boosters::19_Rassismus"
"handfest","sturdy, strong","","","German_Vocabulary_Boosters::19_Rassismus"
"widerwillig","reluctant","adjective","","German_Vocabulary_Boosters::19_Rassismus"
"die Pöbelei","vulgarity, bad language","","","German_Vocabulary_Boosters::19_Rassismus"
"verfangen","to get caught, be accepted","","","German_Vocabulary_Boosters::19_Rassismus"
"ausnehmen","to make an exception of, remove","","","German_Vocabulary_Boosters::19_Rassismus"
"zuordnen (+dat)","to assign to","","","German_Vocabulary_Boosters::19_Rassismus"
"die Zuordnung","assignment","","","German_Vocabulary_Boosters::19_Rassismus"
"das Gerücht","rumour","","","German_Vocabulary_Boosters::19_Rassismus"
"frei erfunden","completely fictitious, purely fictional","","","German_Vocabulary_Boosters::19_Rassismus"
"das Bild(er)","picture","noun","die Bilder","German_Vocabulary_Boosters::19_Rassismus"
"das Wort","word","","","German_Vocabulary_Boosters::19_Rassismus"
"die Antwort","answer","noun","die Antworten","German_Vocabulary_Boosters::19_Rassismus"
"erfinden","to invent","verb","erfand; hat erfunden","German_Vocabulary_Boosters::19_Rassismus"
"schließlich","after all, finally","adverb","","German_Vocabulary_Boosters::19_Rassismus"
"eher","rather, more","adverb","","German_Vocabulary_Boosters::19_Rassismus"
"der Übergriff","assault, infringement","","","German_Vocabulary_Boosters::19_Rassismus"
"den Mut verlieren","to lose heart","","","German_Vocabulary_Boosters::19_Rassismus"
"abbauen","to break down, calm","","","German_Vocabulary_Boosters::19_Rassismus"
"als ob","as if","","","German_Vocabulary_Boosters::19_Rassismus"
"halten","to keep","verb","hielt; hat gehalten","German_Vocabulary_Boosters::19_Rassismus"
"durchplanen","to plan down to the last detail","","","German_Vocabulary_Boosters::19_Rassismus"
"anfassen","to touch","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"angreifen","to attack","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"der/die Anhänger","fan","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"auffordern","to request","verb","forderte auf; hat aufgefordert","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"auflehnen","to rise up","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Ausbeutung(en)","exploitation","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"auswandern","to emigrate","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"bedrohen","to intimidate","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"belästigen","to pester","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"beleidigen","to insult","verb","beleidigte; hat beleidigt","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"der Blickkontakt(e)","eye contact","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"der Bombenanschlag(""e)","bomb attack","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Demonstration(en)","demonstration","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Diktatur(en)","dictatorship","noun","die Diktaturen","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"der Fremdenhass(-)","racial hatred","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"friedlich","peaceful","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"ermorden","to kill","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"das Gefängnis(se)","prison","noun","die Gefängnisse","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Gesellschaft(en)","society","noun","die Gesellschaften","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"das Gewissen(-)","conscience","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"der Held(en)","hero","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Hilfsbereitschaft(en)","helpfulness","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"hinrichten","to execute","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Isolation(en)","isolation","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Jugendbewegung(en)","youth movement","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Kampagne(n)","campaign","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"kämpfen","to fight","verb","kämpfte; hat gekämpft","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"(Widerstand) leisten","to offer (resistance)","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Machtübernahme(n)","takeover","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"mutig","brave","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Pflicht(en)","responsability","substantiv","die Pflichten","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"protestieren","to protest","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"provozieren","to provoke","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"reagieren","to react","verb","reagierte; hat reagiert","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"regimekritisch","critical of a regime","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"selbstbewusst","self-confident","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Solidarität(en)","solidarity","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"der Sturz(""e)","fall","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"teilnehmen","to participate","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"der Tod(e)","death","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Toleranz(en)","tolerance","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"töten","to kill","verb","tötete; hat getötet","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Verantwortung(en)","responsibility","noun","die Verantwortungen","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"vorgehen","to act","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"wehren","to resist, fight against","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"der Widerstand(""e)","resistance","noun","die Widerstände","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"die Zivilcourage(n)","civil courage","","","German_Vocabulary_Boosters::20_3.3_Der_Kampf_gegen_Rassismus"
"haben beschlossen","have decided","","","German_Vocabulary_Boosters::21_Past_participles"
"haben bedacht","careful, cautious (bedenken)","","","German_Vocabulary_Boosters::21_Past_participles"
"sein geblieben","have stayed (bleiben)","","","German_Vocabulary_Boosters::21_Past_participles"
"haben gewusst","have known (wissen)","","","German_Vocabulary_Boosters::21_Past_participles"
"haben mitgenommen","have taken (mitnehmen)","","","German_Vocabulary_Boosters::21_Past_participles"
"haben gehabt","have had","","","German_Vocabulary_Boosters::21_Past_participles"
"haben studiert","have studied","","","German_Vocabulary_Boosters::21_Past_participles"
"sein gewesen","have been","","","German_Vocabulary_Boosters::21_Past_participles"
"haben geschmeckt","have tasted","","","German_Vocabulary_Boosters::21_Past_participles"
"sein gefallen","have pleased","","","German_Vocabulary_Boosters::21_Past_participles"
"haben diskutiert","have discussed","","","German_Vocabulary_Boosters::21_Past_participles"
"haben verpasst","have missed","","","German_Vocabulary_Boosters::21_Past_participles"
"sein begegnet","have met","","","German_Vocabulary_Boosters::21_Past_participles"
"sein gesunken","have sunk","","","German_Vocabulary_Boosters::21_Past_participles"
"sein beigetreten","have joined","","","German_Vocabulary_Boosters::21_Past_participles"
"haben angepasst","have adapted","","","German_Vocabulary_Boosters::21_Past_participles"
"sein gereist","have travelled","","","German_Vocabulary_Boosters::21_Past_participles"
"haben nachgedacht","have thought about","","","German_Vocabulary_Boosters::21_Past_participles"
"naja","well (pause for thought)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"halt","resignation (emphasis)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"doch","but (persuasion, contradiction)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"schon","sure, really (encouragement, emphasis)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"na","(interest)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"gerade","(emphasis)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"denn","then (interest)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"eigentlich","actually (concession)","adverb","","German_Vocabulary_Boosters::22_Modal_Particles"
"eben","exactly (emphasis)","adverb, interjection","","German_Vocabulary_Boosters::22_Modal_Particles"
"nun mal","(casual)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"na dann","then (casual tone)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"wohl","likely (probability/speculation)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"ja","yes (inviting agreement)","","","German_Vocabulary_Boosters::22_Modal_Particles"
"aber","but (surprise)","conjunction","","German_Vocabulary_Boosters::22_Modal_Particles"
