"gesamt","whole","[sound:48200120107101039_711251_1792a.mp3][sound:32111218133957_711251_55257.mp3]","","adj","","1000_words_of_elementary_German::08_Level_8"
"bloß","merely","[sound:48200120107101039_711252_e5348.mp3][sound:32111218133958_711252_6b89a.mp3]","","adverb;  adjective","","1000_words_of_elementary_German::08_Level_8"
"leben","to live","","","","","1000_words_of_elementary_German::08_Level_8"
"entscheiden","to decide","","","","","1000_words_of_elementary_German::08_Level_8"
"lernen","to learn","[sound:48200120107094056_13904_5451e.mp3][sound:32111218124659_13904_32488.mp3]","lernte; hat gelernt","v","","1000_words_of_elementary_German::08_Level_8"
"die Schule","school","[sound:48200120107094056_13899_d3dc5.mp3][sound:32111218124659_13899_79478.mp3]","die Schulen","noun","feminine","1000_words_of_elementary_German::08_Level_8"
"möglich","possible","","","adj.","","1000_words_of_elementary_German::08_Level_8"
"die Möglichkeit","possibility","[sound:48200120107094057_711190_0b96d.mp3][sound:32111218124659_711190_0b1c3.mp3]","die Möglichkeiten","noun","f","1000_words_of_elementary_German::08_Level_8"
"können","can; to be able to","[sound:32120111060949_14811_697a5.mp3][sound:48200120107094057_14811_85014.mp3][sound:32111218124659_14811_6de28.mp3][sound:3197000111009025746.mp3]","konnte; hat gekonnt","v","none","1000_words_of_elementary_German::08_Level_8"
"lesen","to read","[sound:48200120107094057_13808_fa21e.mp3][sound:32111218124700_13808_d8d52.mp3]","las - hat gelesen","v","none","1000_words_of_elementary_German::08_Level_8"
"das Buch","book","[sound:48200120107094057_13834_8ceb6.mp3][sound:32111218124700_13834_4cb43.mp3]","die Bücher","noun","n","1000_words_of_elementary_German::08_Level_8"
"das Ding","thing","","","","","1000_words_of_elementary_German::08_Level_8"
"der Erfolg","success","[sound:48200120107101039_266565_928ab.mp3][sound:32111218133958_266565_ba8b8.mp3]","die Erfolge","noun","m","1000_words_of_elementary_German::08_Level_8"
"gelingen","to succeed","[sound:518328000120710074756.mp3][sound:48200120107101039_505086_26b7c.mp3][sound:32111218133958_505086_8b9db.mp3]","gelang, gelungen","v","","1000_words_of_elementary_German::08_Level_8"
"das Geschäft","business, shop","[sound:48200120107101040_711253_a7cd8.mp3][sound:32111218133958_711253_452e7.mp3][sound:55341000110711102139.mp3]","die Geschäfte","noun","neuter","1000_words_of_elementary_German::08_Level_8"
"leisten","to achieve","[sound:48200120107101040_711254_dde7b.mp3][sound:32111218133958_711254_a3552.mp3]","","v","","1000_words_of_elementary_German::08_Level_8"
"der Kunde","customer","","die Kunden","noun","masculine","1000_words_of_elementary_German::08_Level_8"
"der Kollege","colleague","[sound:48200120107101040_711255_938e6.mp3][sound:32111218133958_711255_4d718.mp3]","die Kollegen","n","m","1000_words_of_elementary_German::08_Level_8"
"stellen","to place","","","","","1000_words_of_elementary_German::08_Level_8"
"der Mitarbeiter","employee","[sound:48200120107101040_711256_ffe61.mp3][sound:32111218133959_711256_d1b09.mp3]","die Mitarbeiter","noun","masculine","1000_words_of_elementary_German::09_Level_9"
"die Wirtschaft","economy","","","noun","f","1000_words_of_elementary_German::09_Level_9"
"darstellen","to depict","[sound:48200120107094058_711191_06548.mp3][sound:32111218124700_711191_c6aff.mp3]","dargestellt","v","","1000_words_of_elementary_German::09_Level_9"
"zählen","to count","[sound:518328000120709181341.mp3]","zählte; hat gezählt","v","","1000_words_of_elementary_German::09_Level_9"
"schreiben","to write","[sound:48200120107094058_94116_07e92.mp3][sound:32111218124700_94116_6e5e2.mp3]","schrieb; hat geschrieben","v","","1000_words_of_elementary_German::09_Level_9"
"die Seite","side, page","[sound:48200120107094058_711192_a6032.mp3][sound:32111218124700_711192_8aacb.mp3]","die Seiten","noun","f","1000_words_of_elementary_German::09_Level_9"
"die Sprache","language","[sound:48200120107094058_13769_92ca8.mp3][sound:32111218124700_13769_8266d.mp3]","die Sprachen","n","f","1000_words_of_elementary_German::09_Level_9"
"zwei","two","[sound:48200120107101040_33472_7b0da.mp3][sound:32111218133959_33472_ec4e3.mp3]","","numeral","","1000_words_of_elementary_German::09_Level_9"
"vier","four","[sound:48200120107101040_33474_a6941.mp3][sound:32111218133959_33474_32b40.mp3][sound:32120718062205_1965251_6a3a9.mp3]","","numeral","","1000_words_of_elementary_German::09_Level_9"
"fünf","five","[sound:48200120107101040_33475_0f47e.mp3][sound:32111218133959_33475_d6021.mp3]","","numeral","","1000_words_of_elementary_German::09_Level_9"
"sechs","six","[sound:48200120107101040_33476_f7287.mp3][sound:32111218133959_33476_7c57c.mp3]","","numeral","","1000_words_of_elementary_German::09_Level_9"
"viel","a lot","[sound:48200120107094058_223357_6b9ce.mp3][sound:32111218124700_223357_61125.mp3]","","adj;  adv","","1000_words_of_elementary_German::09_Level_9"
"sieben","seven","[sound:48200120107101040_33477_ff90f.mp3][sound:32111218133959_33477_36133.mp3]","","numeral","","1000_words_of_elementary_German::09_Level_9"
"die Bedeutung","meaning","[sound:48200120107094058_711193_9464d.mp3][sound:32111218124700_711193_aadd3.mp3]","die Bedeutungen","n","f","1000_words_of_elementary_German::09_Level_9"
"neun","nine","[sound:48200120107101041_33479_279e2.mp3][sound:32111218134000_33479_d51d0.mp3]","","numeral","","1000_words_of_elementary_German::09_Level_9"
"vielleicht","maybe","[sound:48200120107094058_13949_5363b.mp3][sound:32111218124700_13949_5cbed.mp3]","","adv","","1000_words_of_elementary_German::09_Level_9"
"zehn","ten","[sound:48200120107102651_33480_e6d60.mp3][sound:32111218134318_33480_53d45.mp3]","","numeral","","1000_words_of_elementary_German::09_Level_9"
"wissen","to know (information)","[sound:48200120107094058_123740_92d97.mp3][sound:32111218124700_123740_d538f.mp3]","wusste, gewusst","v","","1000_words_of_elementary_German::09_Level_9"
"erinnern","to remind (tr.)","","","verb","","1000_words_of_elementary_German::09_Level_9"
"die Erinnerung","memory","[sound:32120111060948_224257_1c835.mp3][sound:48200120107094058_224257_b96ea.mp3][sound:32111218124701_224257_96a4a.mp3]","die Erinnerungen","n","f","1000_words_of_elementary_German::09_Level_9"
"niedrig","low, physically low","[sound:32120813152531_711258_ebf88.mp3][sound:48200120107102652_711258_ffd55.mp3][sound:32111218134318_711258_bd46f.mp3]","","adjective, adverb","","1000_words_of_elementary_German::09_Level_9"
"der Begriff","concept","","","","","1000_words_of_elementary_German::09_Level_9"
"die Farbe","colour","","","","","1000_words_of_elementary_German::09_Level_9"
"tot","dead","[sound:32120718100857_711259_892f8.mp3][sound:48200120107102652_711259_cbf5c.mp3][sound:32111218134318_711259_7110e.mp3][sound:3197000111009035708.mp3]","","adj","","1000_words_of_elementary_German::09_Level_9"
"schlecht","bad, not good","[sound:32120601121800_14857_ede75.mp3][sound:48200120107102652_14857_bfca7.mp3]","schlechter, am schlechtesten","adjective, adverb","","1000_words_of_elementary_German::09_Level_9"
"nämlich","namely","[sound:48200120107102652_13760_233fc.mp3][sound:32111218134318_13760_1fdab.mp3]","","part","","1000_words_of_elementary_German::10_Level_10"
"im Moment","at the moment","[sound:48200120107102652_279273_f3684.mp3][sound:32111218134318_279273_a0cef.mp3]","","adv","","1000_words_of_elementary_German::10_Level_10"
"meiste","most","[sound:48200120107102652_711260_3e9c0.mp3][sound:32111218134318_711260_a5889.mp3]","","adj","","1000_words_of_elementary_German::10_Level_10"
"niemand","no one","[sound:48200120107102652_223536_3b769.mp3][sound:32111218134318_223536_60e02.mp3]","","pron","","1000_words_of_elementary_German::10_Level_10"
"finden","to find","[sound:83613000120708003602.mp3][sound:83613000120708000045.mp3][sound:48200120107102652_13962_3842d.mp3][sound:32111218134318_13962_8114f.mp3]","fand, hat gefunden","v","","1000_words_of_elementary_German::10_Level_10"
"dienen","to serve","","","v","dienen","1000_words_of_elementary_German::10_Level_10"
"verdienen","to earn","","","verb","","1000_words_of_elementary_German::10_Level_10"
"voll","full, filled","","","adj","","1000_words_of_elementary_German::10_Level_10"
"rot","red","[sound:32120718100903_678875_f9f22.mp3][sound:48200120107094059_678875_a02e5.mp3][sound:32111218124701_678875_2b367.mp3]","","adj","none","1000_words_of_elementary_German::10_Level_10"
"schwarz","black","","","","","1000_words_of_elementary_German::10_Level_10"
"mehr","more","[sound:48200120107102653_286268_c2295.mp3][sound:32111218134319_286268_92caf.mp3]","","adv","","1000_words_of_elementary_German::10_Level_10"
"grün","green","[sound:32120718100903_7701_ac6db.mp3][sound:48200120107094059_7701_868bf.mp3][sound:32111218124701_7701_a383d.mp3]","","adj","","1000_words_of_elementary_German::10_Level_10"
"der Abend","evening","","","noun","neuter","1000_words_of_elementary_German::10_Level_10"
"der Feierabend","end of the work day","[sound:48200120107102653_711262_b63a1.mp3][sound:32111218134319_711262_af94f.mp3]","","n","m","1000_words_of_elementary_German::10_Level_10"
"blau","blue","[sound:32120718100903_7704_20e95.mp3][sound:48200120107094059_7704_aa2f9.mp3][sound:32111218124701_7704_bfdc8.mp3][sound:55341000110711102049.mp3]","","adj; adv","","1000_words_of_elementary_German::10_Level_10"
"das Brot","bread","[sound:32120223044323_33179_da807.mp3][sound:48200120107104454_33179_f7ccf.mp3]","die Brote","n","n","1000_words_of_elementary_German::10_Level_10"
"das Abendbrot","supper","[sound:48200120107102653_223591_f6969.mp3][sound:32111218134319_223591_97f16.mp3]","-","n","n","1000_words_of_elementary_German::10_Level_10"
"mögen","to like, may","[sound:48200120107102653_279214_a3bfa.mp3][sound:32111218134319_279214_b6e94.mp3]","mochte - hat gemocht","verb","","1000_words_of_elementary_German::10_Level_10"
"müde","tired","[sound:32120718100855_286273_16f1e.mp3][sound:48200120107102653_286273_805b1.mp3][sound:32111218134319_286273_6f6fe.mp3]","","adj","","1000_words_of_elementary_German::10_Level_10"
"grau","grey","[sound:32120813154153_677471_ac7ad.mp3][sound:32120718100904_677471_67067.mp3][sound:48200120107094059_677471_610f9.mp3][sound:32111218124702_677471_0f369.mp3]","","adj","","1000_words_of_elementary_German::10_Level_10"
"dunkel","dark","[sound:32120718100858_223472_5bef2.mp3][sound:48200120107102653_223472_0c5d1.mp3][sound:32111218134319_223472_92926.mp3]","","adj","","1000_words_of_elementary_German::10_Level_10"
"gelb","yellow","[sound:32120718100904_689351_cef30.mp3][sound:48200120107094059_689351_8d534.mp3][sound:32111218124702_689351_66c2b.mp3]","","adj","","1000_words_of_elementary_German::10_Level_10"
"braun","brown","[sound:48200120107094059_689354_372bb.mp3][sound:32111218124702_689354_bde0a.mp3]","","adj","","1000_words_of_elementary_German::10_Level_10"
"gemütlich","cozy","","","adj","","1000_words_of_elementary_German::10_Level_10"
"golden","golden","[sound:48200120107094059_711197_724d0.mp3][sound:32111218124702_711197_711e8.mp3]","","adj","","1000_words_of_elementary_German::10_Level_10"
"fern","far","[sound:32120718100858_216886_b7def.mp3]","","adj; adv","","1000_words_of_elementary_German::11_Level_11"
"silbern","silver","[sound:48200120107094059_711198_0e4be.mp3][sound:32111218124702_711198_b3f8a.mp3]","","adj","","1000_words_of_elementary_German::11_Level_11"
"lila","lilac/purple","[sound:32120718100904_7702_0ec19.mp3][sound:48200120107094059_7702_97fe5.mp3][sound:32111218124702_7702_d7b5e.mp3]","","adj","","1000_words_of_elementary_German::11_Level_11"
"das Fernsehen","television","[sound:32120813152523_684728_464a7.mp3][sound:48200120107102653_684728_aeb67.mp3][sound:32111218134320_684728_bca4e.mp3]","die Fernsehen","noun","neuter","1000_words_of_elementary_German::11_Level_11"
"orange","orange","[sound:32120718100904_7709_ae648.mp3][sound:48200120107094059_7709_fd3dd.mp3][sound:32111218124702_7709_43271.mp3]","","adj","","1000_words_of_elementary_German::11_Level_11"
"die Kunst","art","[sound:48200120107094059_13686_dd6e5.mp3][sound:32111218124702_13686_02057.mp3]","die Künste","n","f","1000_words_of_elementary_German::11_Level_11"
"der Krimi","crime, detective, mystery film or book","[sound:48200120107102653_711264_af9ba.mp3][sound:32111218134320_711264_6bb04.mp3]","die Krimis","n","m","1000_words_of_elementary_German::11_Level_11"
"das Werk","work (eg of art)","[sound:32111218124748_223329_dc59c.mp3]","die Werke","n","n","1000_words_of_elementary_German::11_Level_11"
"der Müll","rubbish","[sound:48200120110055710_711672_a7325.mp3]","-","n","m","1000_words_of_elementary_German::11_Level_11"
"das Licht","light","[sound:48200120107102653_149458_286b0.mp3][sound:32111218134320_149458_42f6a.mp3]","die Lichter","n","n","1000_words_of_elementary_German::11_Level_11"
"einschalten","to turn on","[sound:48200120107102653_216823_e0b84.mp3][sound:32111218134320_216823_87802.mp3]","","verb","","1000_words_of_elementary_German::11_Level_11"
"ausschalten","to turn off","[sound:48200120107102654_650892_c0f72.mp3][sound:32111218134320_650892_0bea6.mp3]","","verb","","1000_words_of_elementary_German::11_Level_11"
"der Mülleimer","dustbin","[sound:48200120107095358_711199_518e4.mp3][sound:32111218124748_711199_9f63f.mp3]","die Mülleimer","n","m","1000_words_of_elementary_German::11_Level_11"
"blöd","stupid, idiotic (coll.)","","","","","1000_words_of_elementary_German::11_Level_11"
"das Kissen","pillow","[sound:48200120107102654_3453_bd84a.mp3][sound:32111218134320_3453_4eb0a.mp3][sound:12368000110320203521.mp3]","die Kissen","n","n","1000_words_of_elementary_German::11_Level_11"
"der Sinn","sense","[sound:48200120107102655_711270_78754.mp3][sound:32111218134321_711270_f4187.mp3]","die Sinne","n","m","1000_words_of_elementary_German::11_Level_11"
"der Blödsinn","nonsense","[sound:48200120107095358_711200_83d40.mp3][sound:32111218124748_711200_5a27b.mp3]","-","n","m","1000_words_of_elementary_German::11_Level_11"
"die Politik","politics","","","","","1000_words_of_elementary_German::11_Level_11"
"einschlafen","to fall asleep","[sound:48200120107102654_711265_1b1e8.mp3][sound:32111218134320_711265_028bd.mp3]","schlief ein, eingeschlafen","verb","","1000_words_of_elementary_German::11_Level_11"
"das Gesetz","law","[sound:48200120107095358_294739_983ef.mp3][sound:32111218124748_294739_a4c31.mp3]","die Gesetze","n","n","1000_words_of_elementary_German::11_Level_11"
"ruhig","calm","[sound:518328000120610115222.mp3]","","adjective","","1000_words_of_elementary_German::11_Level_11"
"der Traum","dream","","die Träume","noun","masculine","1000_words_of_elementary_German::11_Level_11"
"der Alptraum","nightmare","[sound:48200120107102654_711268_0466f.mp3][sound:32111218134320_711268_52273.mp3]","die Alpträume","n","m","1000_words_of_elementary_German::11_Level_11"
"aufwachen","to wake up","[sound:48200120107102654_711269_acc46.mp3][sound:32111218134321_711269_f0eb6.mp3]","","v","","1000_words_of_elementary_German::11_Level_11"
"wählen","to choose","","","","","1000_words_of_elementary_German::11_Level_11"
"schwitzen","to sweat","[sound:48200120107102654_293607_6c3d8.mp3]","","v","","1000_words_of_elementary_German::12_Level_12"
"die Demokratie","democracy","[sound:48200120107095358_711203_8255a.mp3]","die Demokratien","n","f","1000_words_of_elementary_German::12_Level_12"
"die Diktatur","dictatorship","[sound:48200120107095358_223886_3caf8.mp3]","die Diktaturen","n","f","1000_words_of_elementary_German::12_Level_12"
"denken","to think","","","verb","","1000_words_of_elementary_German::12_Level_12"
"verstehen","to understand","[sound:32120111060950_13890_bafc2.mp3][sound:48200120107102654_13890_29778.mp3][sound:3197000111009022506.mp3]","verstand, hat verstanden","v","none","1000_words_of_elementary_German::12_Level_12"
